CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
10	12802951	13652114	44	0	43511, 43554
10	13653627	13655808	2	-3.1098	43555, 43556
10	13717014	15138751	57	0.0478	43557, 43613
10	15145399	15145842	5	-1.7337	43614, 43618
10	15175044	43090025	456	-0	43619, 44074
10	43288400	43292061	4	-1.9907	44075, 44078
10	43292413	56077048	293	0	44079, 44371
10	58119473	58120083	5	-1.338	44372, 44376
10	59976008	61898743	47	-0	44377, 44423
10	62544557	62551755	5	-2.1377	44424, 44428
10	62648443	70719959	147	0.0193	44429, 44575
10	70723058	70726917	4	-2.7079	44576, 44579
10	70748695	70863689	10	-0.3857	44580, 44589
10	70915572	70958204	10	-1.0218	44590, 44599
10	70987107	71969415	56	-0	44600, 44655
10	71969410	71978544	4	-1.928	44656, 44659
10	72015449	74886593	157	0	44660, 44816
10	74914057	74920301	5	-2.6455	44817, 44821
10	74937668	79686029	162	0	44822, 44983
10	79764636	79796997	9	-3.056	44984, 44992
10	79797040	94239163	360	-0	44993, 45352
10	94366965	94381154	5	-3.312	45353, 45357
10	94449835	102088987	386	0.0035	45358, 45743
10	102107951	102114269	5	-2.22	45744, 45748
10	102239668	103892955	136	0	45749, 45884
10	103899979	103919266	9	-1.0725	45885, 45893
10	103987394	104111090	11	-0	45894, 45904
10	104119137	104126878	4	-1.8931	45905, 45908
10	104156213	105173851	109	-0.0159	45909, 46017
10	105174052	105181330	3	-2.1094	46018, 46020
10	105207198	112057334	97	-0.0066	46021, 46117
10	112057419	112058509	4	-1.3601	46118, 46121
10	112257976	112262635	5	0.0854	46122, 46126
10	112340726	112343987	4	-2.0537	46127, 46130
10	112350205	112667549	20	0	46131, 46150
10	112724233	112764442	5	-1.2237	46151, 46155
10	112837968	115612596	60	-0.0611	46156, 46215
10	115614787	115657914	5	-0.8474	46216, 46220
10	115804377	120789792	135	0	46221, 46355
10	120818829	120830587	5	-2.6496	46356, 46360
10	120871380	135439049	434	0	46361, 46794
11	193748	233185	25	-0	46795, 46819
11	244166	247406	5	-2.3804	46820, 46824
11	279432	804274	141	-0	46825, 46965
11	810302	811662	4	-2.3371	46966, 46969
11	819837	837526	15	0	46970, 46984
11	840418	842436	4	-3.0171	46985, 46988
11	865508	2997273	174	0	46989, 47162
11	3050268	3062157	5	-3.1305	47163, 47167
11	3125475	4091357	59	0	47168, 47226
11	4127402	4142982	5	-4.7407	47227, 47231
11	4406945	7984890	201	-0	47232, 47432
11	8009211	8014445	4	-2.5469	47433, 47436
11	8111766	8496329	20	0.1994	47437, 47456
11	8705551	8706440	5	-4.2154	47457, 47461
11	8736212	9519288	58	-0	47462, 47519
11	9598087	9603192	5	-4.0496	47520, 47524
11	9715694	10645390	35	0.0633	47525, 47559
11	10776626	10826481	10	-1.6322	47560, 47569
11	11373939	14317325	66	0	47570, 47635
11	14498549	14539238	10	-3.609	47636, 47645
11	14666446	17098734	42	0	47646, 47687
11	17098735	17098785	2	-4.9671	47688, 47689
11	17156656	18497125	105	-0	47690, 47794
11	18528407	18537662	4	-2.3105	47795, 47798
11	18579777	31531460	194	-0	47799, 47992
11	31531474	31616449	4	-1.3112	47993, 47996
11	31822266	33080607	45	-0.1137	47997, 48041
11	33123746	33163307	6	-2.3015	48042, 48047
11	33163429	34098008	37	-0	48048, 48084
11	34133736	34152979	5	-1.9055	48085, 48089
11	34194754	46747709	257	-0	48090, 48346
11	46797891	46818461	5	-3.5841	48347, 48351
11	46905434	47435061	54	-0	48352, 48405
11	47445623	47446685	5	-2.3918	48406, 48410
11	47464307	57087711	83	0.0347	48411, 48493
11	57099298	57100309	5	-2.209	48494, 48498
11	57114013	57268651	29	-0	48499, 48527
11	57296270	57296360	4	-0.7819	48528, 48531
11	57296363	57414470	20	0	48532, 48551
11	57427049	57428272	5	-2.7373	48552, 48556
11	57457527	60638486	206	0.0161	48557, 48762
11	60668780	60670262	5	-3.6258	48763, 48767
11	60687263	61058318	35	-0	48768, 48802
11	61089113	61099103	5	-2.1758	48803, 48807
11	61106759	62334998	129	0	48808, 48936
11	62338561	62358895	8	-1.6467	48937, 48944
11	62358916	62402382	26	0	48945, 48970
11	62416522	62417159	5	-1.1773	48971, 48975
11	62433921	62521151	50	-0	48976, 49025
11	62529350	62530466	5	-2.9964	49026, 49030
11	62543895	62570925	17	-0.0022	49031, 49047
11	62571011	62571394	2	2.1443	49048, 49049
11	62594625	64082390	190	-0.0228	49050, 49239
11	64084569	64084811	5	-2.2555	49240, 49244
11	64085779	64527200	44	-0	49245, 49288
11	64536923	64540957	5	-3.8578	49289, 49293
11	64566924	64757268	44	0	49294, 49337
11	64785861	64786139	5	-1.9786	49338, 49342
11	64800003	64825571	15	-0	49343, 49357
11	64847177	64851122	5	-1.5833	49358, 49362
11	64852590	64881053	20	-0	49363, 49382
11	64884526	64889084	10	-2.5963	49383, 49392
11	64891991	65766848	181	-0	49393, 49573
11	65767047	65771172	8	-3.3205	49574, 49581
11	65779610	65810990	15	0	49582, 49596
11	65819966	65824414	4	-1.946	49597, 49600
11	65977871	66367108	100	-0	49601, 49700
11	66384285	66384428	5	-2.043	49701, 49705
11	66407333	69456222	267	-0	49706, 49972
11	69457785	69488073	9	-3.208	49973, 49981
11	69518403	74994533	301	0	49982, 50282
11	75112710	75115103	4	-4.5566	50283, 50286
11	75141008	77336102	101	0.0134	50287, 50387
11	77340847	77348653	4	-2.9871	50388, 50391
11	77412576	77583246	10	0.5265	50392, 50401
11	77669807	77702213	5	-1.677	50402, 50406
11	77728063	108389018	600	0.0052	50407, 51006
11	108547870	108562639	5	-2.4123	51007, 51011
11	109294470	116656285	250	-0.0157	51012, 51261
11	116657219	116658576	4	-1.9595	51262, 51265
11	116661200	118425795	161	0.0044	51266, 51426
11	118427609	118461109	6	-1.3107	51427, 51432
11	118495765	118501975	5	0.2343	51433, 51437
11	118634006	118656822	5	-1.0094	51438, 51442
11	118764399	118849929	20	-0	51443, 51462
11	118869235	118888701	9	-2.1549	51463, 51471
11	118889591	118982054	29	0	51472, 51500
11	119001438	119002326	5	-3.1518	51501, 51505
11	119020874	122852238	134	-0	51506, 51639
11	122930588	122931908	4	-3.1275	51640, 51643
11	122954422	125479363	120	-0	51644, 51763
11	125497635	125503244	4	-4.9229	51764, 51767
11	125513697	134257463	241	0	51768, 52008
12	247583	6959737	357	0.0115	52009, 52365
12	6961440	6969380	5	-1.9046	52366, 52370
12	6976739	6978496	7	-0.6941	52371, 52377
12	6978532	7065322	32	-0	52378, 52409
12	7077675	7079425	5	-3.3644	52410, 52414
12	7090233	12940340	450	0	52415, 52864
12	12967096	12974323	5	-2.6111	52865, 52869
12	13061292	48963719	745	0.007	52870, 53614
12	49065596	49075232	5	-1.9351	53615, 53619
12	49099549	49500762	87	0	53620, 53706
12	49522426	49523357	4	-2.7036	53707, 53710
12	49579462	49580470	5	0.0313	53711, 53715
12	49663606	49663754	2	-4.3974	53716, 53717
12	49666108	53647143	409	0.0146	53718, 54126
12	53663106	53670507	5	-2.1138	54127, 54131
12	53689660	54737053	142	-0	54132, 54273
12	54737058	54741628	2	-5.6732	54274, 54275
12	54757107	56822058	234	0.0072	54276, 54509
12	56824004	56827634	4	-1.7838	54510, 54513
12	56847435	57066751	38	-0	54514, 54551
12	57106937	57107460	4	-3.1955	54552, 54555
12	57108384	57135346	7	-0.4806	54556, 54562
12	57140571	57146004	4	-3.8587	54563, 54566
12	57167806	57870985	100	0.0305	54567, 54666
12	57882873	57898060	5	-2.0987	54667, 54671
12	57910775	69982042	324	-0.0265	54672, 54995
12	69983415	69986788	3	-4.2401	54996, 54998
12	70004163	96181208	439	-0.0138	54999, 55437
12	96255019	96259150	4	-4.8886	55438, 55441
12	96284681	96717864	30	-0	55442, 55471
12	97313778	97330473	4	-2.4939	55472, 55475
12	97330573	100502171	50	-0	55476, 55525
12	100598799	100603873	3	-1.2965	55526, 55528
12	100604090	101680133	38	-0	55529, 55566
12	101693775	101723100	4	-2.2368	55567, 55570
12	101790313	105321842	134	0	55571, 55704
12	105381935	105385538	5	-1.1946	55705, 55709
12	105455461	106715409	32	0	55710, 55741
12	106763399	106824135	5	-2.6947	55742, 55746
12	107080785	108082273	31	0	55747, 55777
12	108086810	108140175	5	-1.5483	55778, 55782
12	108145408	108912450	23	0.036	55783, 55805
12	108932719	108959189	10	-3.5107	55806, 55815
12	108985691	110581200	115	0	55816, 55930
12	110734453	110771038	5	-3.5397	55931, 55935
12	110824234	110930932	21	-0	55936, 55956
12	110930935	110933838	3	-2.8959	55957, 55959
12	110933925	112580065	97	-0	55960, 56056
12	112844677	112846087	3	-3.9599	56057, 56059
12	112884158	113592228	40	-0	56060, 56099
12	113612443	113617055	5	-2.0512	56100, 56104
12	113624696	113907130	38	0.0216	56105, 56142
12	113907126	114397147	7	-0.6959	56143, 56149
12	114804179	118298129	57	0.0764	56150, 56206
12	118457472	118462747	5	-1.4924	56207, 56211
12	118473014	118817975	25	0	56212, 56236
12	118823960	118838507	3	-2.3105	56237, 56239
12	119419787	120621413	44	-0	56240, 56283
12	120635248	120637009	4	-3.2647	56284, 56287
12	120637191	121000790	55	0	56288, 56342
12	121017381	121019003	5	-1.8485	56343, 56347
12	121078624	121769189	59	-0	56348, 56406
12	121769223	121773350	2	-4.8672	56407, 56408
12	121773372	125397656	254	0.0096	56409, 56662
12	125398011	125470781	6	-1.7995	56663, 56668
12	125478446	131306258	49	0	56669, 56717
12	131357571	131359230	5	-5.0331	56718, 56722
12	131456056	133294140	70	-0.0607	56723, 56792
12	133324446	133331291	5	-2.9268	56793, 56797
12	133381389	133810758	63	0	56798, 56860
13	19751240	31037457	308	0	56861, 57168
13	31205121	31205527	4	-2.2151	57169, 57172
13	31211974	37569642	146	0	57173, 57318
13	37576666	37580105	3	-2.5714	57319, 57321
13	37580123	48615159	278	-0	57322, 57599
13	48654084	48807602	6	-1.8615	57600, 57605
13	48830312	51921371	108	0	57606, 57713
13	51956159	52026572	8	-3.979	57714, 57721
13	52234774	52593181	21	0	57722, 57742
13	52598170	52598809	4	-3.2868	57743, 57746
13	52603098	53241055	35	-0	57747, 57781
13	53250369	53250416	2	-3.4578	57782, 57783
13	53250430	113055437	504	0.0044	57784, 58287
13	113208372	113223554	4	-1.6208	58288, 58291
13	113333786	113819430	30	-0	58292, 58321
13	113839857	113854767	5	-1.0781	58322, 58326
13	113883779	114817561	54	0.0679	58327, 58380
13	115002343	115012425	5	-3.4105	58381, 58385
13	115047212	115090544	10	0.2609	58386, 58395
14	19553559	21792827	167	-0	58396, 58562
14	21831087	21838032	5	-3.5366	58563, 58567
14	21870637	21881141	5	-1.3681	58568, 58572
14	21931906	21993752	20	-0	58573, 58592
14	23057837	23057972	5	-2.6413	58593, 58597
14	23072373	23393729	46	-0	58598, 58643
14	23394194	23421681	7	-1.5747	58644, 58650
14	23421754	23465426	17	-0	58651, 58667
14	23495487	23502895	9	-4.1168	58668, 58676
14	23503974	24707478	221	-0	58677, 58897
14	24710884	24711455	5	-2.8703	58898, 58902
14	24728315	31112551	118	-0	58903, 59020
14	31122704	31143142	4	-2.7397	59021, 59024
14	31346856	34904508	54	-0	59025, 59078
14	34904498	35005321	8	-1.6669	59079, 59086
14	35050787	35331380	14	0	59087, 59100
14	35476506	35482685	5	-4.4641	59101, 59105
14	35522477	35739664	21	0	59106, 59126
14	35780003	35782165	5	-4.315	59127, 59131
14	35872041	50069182	165	-0	59132, 59296
14	50085611	50085731	5	-1.4174	59297, 59301
14	50088099	50101699	10	0.2101	59302, 59311
14	50131378	50133115	3	-3.302	59312, 59314
14	50140839	53149054	134	0	59315, 59448
14	53175512	53180702	5	-4.5033	59449, 59453
14	53213170	53251266	10	-0.1808	59454, 59463
14	53345361	53417184	5	-2.0226	59464, 59468
14	53570521	58675766	128	0	59469, 59596
14	58678073	58727743	7	-2.9265	59597, 59603
14	58772807	61190384	89	-0	59604, 59692
14	61263040	61446390	10	-0.948	59693, 59702
14	61449275	62200991	18	0	59703, 59720
14	62203645	62233962	4	-2.0296	59721, 59724
14	62235413	65543386	113	0	59725, 59837
14	65544655	65560525	9	-1.4764	59838, 59846
14	66135990	67346692	7	0.0625	59847, 59853
14	67382762	67669852	4	0.8196	59854, 59857
14	67669901	67769185	9	-0.0434	59858, 59866
14	67812557	67847464	8	-1.9688	59867, 59874
14	67847457	69795258	75	-0	59875, 59949
14	69847340	69861567	5	-3.8816	59950, 59954
14	69890803	70991266	65	0	59955, 60019
14	71059688	71064391	5	-2.6918	60020, 60024
14	71108958	75181643	179	0.0217	60025, 60203
14	75182716	75190002	3	-3.0525	60204, 60206
14	75190029	75420635	26	0	60207, 60232
14	75469812	75471532	5	-2.4791	60233, 60237
14	75514853	77965035	158	0	60238, 60395
14	78036770	78063670	5	-1.185	60396, 60400
14	78146221	78182173	9	-0.118	60401, 60409
14	78182173	78221354	6	-1.8464	60410, 60415
14	78235848	81662524	31	0	60416, 60446
14	81662535	81670265	4	-1.4814	60447, 60450
14	81744373	90726556	87	-0	60451, 60537
14	90730380	90784370	6	-2.4126	60538, 60543
14	90867666	99927636	311	-0.0406	60544, 60854
14	99959851	99969094	5	-3.3836	60855, 60859
14	100002400	103803044	150	-0	60860, 61009
14	103803069	103803518	2	-4.0596	61010, 61011
14	103804662	105688104	146	-0.0042	61012, 61157
14	105688213	105716226	10	-0.8921	61158, 61167
14	105718849	105766903	7	-2.7342	61168, 61174
14	105833613	105995640	34	-0	61175, 61208
15	22833636	35086896	233	0	61209, 61441
15	35198836	35224618	5	-2.7598	61442, 61446
15	35274591	40914785	146	0.0138	61447, 61592
15	40993275	41011019	5	-1.3952	61593, 61597
15	41037423	41805010	100	0.1584	61598, 61697
15	41817196	41820202	5	-1.5015	61698, 61702
15	41853743	42446663	51	-0.0175	61703, 61753
15	42470647	42529660	6	-0.8163	61754, 61759
15	42531855	43661260	108	0	61760, 61867
15	43668385	43672357	3	-2.5266	61868, 61870
15	43678055	44092917	51	-0	61871, 61921
15	44092908	44109616	9	-2.3473	61922, 61930
15	44127265	48623877	141	-0	61931, 62071
15	48624581	48628288	6	-1.6359	62072, 62077
15	48779284	49327804	25	0	62078, 62102
15	49426538	49436445	5	-2.3989	62103, 62107
15	49509480	66787685	576	0	62108, 62683
15	66787721	66795097	6	-3.3333	62684, 62689
15	66807950	69682067	109	0	62690, 62798
15	69714410	69747609	10	-2.5519	62799, 62808
15	70349910	72459022	52	0.0901	62809, 62860
15	72460100	72502711	6	-0.9421	62861, 62866
15	72549758	72699474	20	0	62867, 62886
15	72767297	72855755	5	-2.213	62887, 62891
15	72953630	75656907	195	0.0099	62892, 63086
15	75688795	75706644	5	-1.7284	63087, 63091
15	75798089	75801359	5	0.0691	63092, 63096
15	75901909	75932349	10	-2.0506	63097, 63106
15	75941534	78567983	114	-0	63107, 63220
15	78582009	78585114	5	-1.795	63221, 63225
15	78633418	78807417	15	0	63226, 63240
15	78837238	78838074	4	-3.5488	63241, 63244
15	78838080	83657899	162	0	63245, 63406
15	83657893	83658708	4	-1.521	63407, 63410
15	83677408	90039669	165	0	63411, 63575
15	90118915	90135402	5	-2.1543	63576, 63580
15	90191533	101816865	268	-0.013	63581, 63848
15	101827198	101832254	5	-4.4623	63849, 63853
15	102190191	102264420	10	-0.2457	63854, 63863
16	97538	106563	10	-1.4925	63864, 63873
16	111811	778616	173	0	63874, 64046
16	786293	787301	3	-2.7284	64047, 64049
16	815197	1306922	61	-0	64050, 64110
16	1364337	1370249	5	-2.8215	64111, 64115
16	1388973	2009756	134	0.0367	64116, 64249
16	2011180	2025068	16	-1.3039	64250, 64265
16	2029782	2546833	114	-0.02	64266, 64379
16	2569219	2569350	5	-4.6705	64380, 64384
16	2570879	2580921	10	-0.4452	64385, 64394
16	2611476	2631708	5	-1.9867	64395, 64399
16	2732655	2825507	16	0	64400, 64415
16	2825529	2827056	4	-2.0078	64416, 64419
16	2835458	3021702	40	-0	64420, 64459
16	3025675	3026701	5	-1.6823	64460, 64464
16	3063518	4385156	152	0	64465, 64616
16	4390942	4391465	4	-2.7136	64617, 64620
16	4391473	11873148	244	-0.0078	64621, 64864
16	11935833	11990484	10	-3.3368	64865, 64874
16	12059277	15141868	52	0	64875, 64926
16	15166805	15463902	6	-3.4701	64927, 64932
16	15489823	18573243	58	0	64933, 64990
16	18796106	18799477	3	-4.2913	64991, 64993
16	18806832	18810097	5	-0.5974	64994, 64998
16	18861329	18893528	4	-2.2929	64999, 65002
16	19033051	23669851	253	0	65003, 65255
16	23669844	23692273	8	-2.9575	65256, 65263
16	23712416	24552094	21	0	65264, 65284
16	24552097	24557565	4	-2.9402	65285, 65288
16	24578472	27454421	57	0	65289, 65345
16	27506206	27561025	5	-1.5996	65346, 65350
16	27642448	29851748	153	0	65351, 65503
16	29871901	29872531	5	-3.4535	65504, 65508
16	29896897	30078818	51	-0	65509, 65559
16	30078940	30094820	9	-1.715	65560, 65568
16	30100111	30666143	107	-0	65569, 65675
16	30724598	30731591	5	-2.2128	65676, 65680
16	30762448	31121625	86	0	65681, 65766
16	31129184	31138598	5	-2.4183	65767, 65771
16	31143852	46652252	94	0.0303	65772, 65865
16	46708277	46726458	10	-1.8715	65866, 65875
16	46766289	49672719	74	0.0613	65876, 65949
16	50063627	50188054	12	-0.5683	65950, 65961
16	50188106	53529062	60	0.0253	65962, 66021
16	53529172	53532337	2	-2.0097	66022, 66023
16	53686786	56480618	67	0.0714	66024, 66090
16	56481770	56481862	3	-2.0703	66091, 66093
16	56485665	56704827	27	0	66094, 66120
16	56852602	56865808	5	-2.5701	66121, 66125
16	56899310	57449694	59	0.0787	66126, 66184
16	57468051	57490527	10	-0.4644	66185, 66194
16	57496940	57503214	5	-3.4639	66195, 66199
16	57509056	58325019	85	-0	66200, 66284
16	58426625	58437032	4	-1.6133	66285, 66288
16	58438398	66958825	131	0	66289, 66419
16	66958907	66967973	6	-1.0323	66420, 66425
16	66971956	67469952	123	-0	66426, 66548
16	67478498	67514882	5	-3.8837	66549, 66553
16	67516667	67575788	10	0.1072	66554, 66563
16	67650755	67660619	5	-2.2423	66564, 66568
16	67680195	67877096	52	0.0406	66569, 66620
16	67899099	67902428	5	-4.2134	66621, 66625
16	67910787	68321775	75	-0	66626, 66700
16	68344331	68344490	5	-1.3671	66701, 66705
16	68373253	68847318	25	0	66706, 66730
16	68893787	68901042	5	-2.2789	66731, 66735
16	69143380	69155021	10	-0.124	66736, 66745
16	69170649	69177247	5	-1.9833	66746, 66750
16	69221276	69364334	15	0	66751, 66765
16	69370434	69374246	10	-1.9396	66766, 66775
16	69383488	69752322	20	0	66776, 66795
16	69782984	69788521	5	-1.9665	66796, 66800
16	69832618	70211289	21	0	66801, 66821
16	70285484	70310968	10	-3.0035	66822, 66831
16	70358549	70557300	25	-0	66832, 66856
16	70566489	70589104	5	-3.9968	66857, 66861
16	70688489	71724602	59	-0	66862, 66920
16	71736545	71795453	3	-0.9642	66921, 66923
16	71807211	72110435	31	0	66924, 66954
16	72120674	72137589	10	-1.9702	66955, 66964
16	72174304	72845852	10	0.1504	66965, 66974
16	74334004	74339257	5	-2.1684	66975, 66979
16	74447495	74524993	6	-0.6376	66980, 66985
16	74525009	75669610	84	0	66986, 67069
16	75669942	75670405	3	-4.0553	67070, 67072
16	75675485	81045680	68	-0	67073, 67140
16	81045693	81053779	4	-1.7746	67141, 67144
16	81069661	85694778	166	-0	67145, 67310
16	85715203	85721166	5	-2.1275	67311, 67315
16	85743778	88808490	134	0	67316, 67449
16	88871049	88872268	5	-2.6313	67450, 67454
16	88876884	89592754	49	-0	67455, 67503
16	89627630	89627783	5	-4.4351	67504, 67508
16	89644043	90141422	99	-0	67509, 67607
17	96911	1552561	104	0	67608, 67711
17	1552953	1581869	5	-1.9843	67712, 67716
17	1582930	1707971	26	0.1866	67717, 67742
17	1747243	1782647	5	-3.3858	67743, 67747
17	1840499	1960964	20	-0	67748, 67767
17	2091696	2139845	5	-2.7264	67768, 67772
17	2218947	2224666	5	0.147	67773, 67777
17	2237862	2239448	5	-1.6493	67778, 67782
17	2264956	2381146	15	-0	67783, 67797
17	2570318	2573632	5	-2.0055	67798, 67802
17	2601503	4621236	147	0.0148	67803, 67949
17	4635091	4636384	5	-2.0415	67950, 67954
17	4641701	4693328	30	-0.0632	67955, 67984
17	4700035	4701081	4	-3.3278	67985, 67988
17	4711274	4846530	35	0	67989, 68023
17	4849961	4851616	5	-1.2529	68024, 68028
17	4856122	5264667	59	-0.048	68029, 68087
17	5308398	5326150	12	-2.0057	68088, 68099
17	5336993	5388518	15	-0	68100, 68114
17	5392294	5392591	5	-1.698	68115, 68119
17	5462635	6545142	36	-0	68120, 68155
17	6547923	6553696	4	-2.3683	68156, 68159
17	6606283	7385884	198	-0	68160, 68357
17	7401396	7406567	5	-5.0962	68358, 68362
17	7452588	7463691	10	-0.0613	68363, 68372
17	7477922	7479975	4	-1.6703	68373, 68376
17	7483328	7557436	35	0	68377, 68411
17	7578415	7579588	5	1.071	68412, 68416
17	7592084	7832636	45	-0	68417, 68461
17	7834386	7834859	5	-1.3701	68462, 68466
17	7836624	8093223	49	-0	68467, 68515
17	8110110	8110628	5	-2.3375	68516, 68520
17	8137819	8274649	35	0	68521, 68555
17	8283100	8283266	2	-2.3997	68556, 68557
17	8296327	12860057	156	0	68558, 68713
17	12913931	12920252	4	-1.4205	68714, 68717
17	12921124	18167133	217	0.0252	68718, 68934
17	18194239	18217979	5	-1.1342	68935, 68939
17	18219208	27005119	265	0.0143	68940, 69204
17	27005843	27010750	4	-3.5737	69205, 69208
17	27031167	30669040	241	-0.0389	69209, 69449
17	30678904	30796216	10	-2.4432	69450, 69459
17	30814784	33286627	70	0	69460, 69529
17	33288682	33288874	3	-1.6271	69530, 69532
17	33288871	33454296	21	-0	69533, 69553
17	33454344	33467050	8	-1.5638	69554, 69561
17	33475409	36895878	249	-0.0089	69562, 69810
17	36909505	36912248	5	-4.1748	69811, 69815
17	36935649	36997554	15	-0	69816, 69830
17	37006713	37008975	5	-3.5616	69831, 69835
17	37054696	37351202	25	0.2571	69836, 69860
17	37358560	37359254	3	-3.2918	69861, 69863
17	37373095	37566787	13	0.0733	69864, 69876
17	37566939	37627231	7	-1.0093	69877, 69883
17	37762117	38127851	76	0.1979	69884, 69959
17	38137346	38145005	4	-2.4288	69960, 69963
17	38145012	38447592	45	-0.0415	69964, 70008
17	38447888	38449899	2	-3.939	70009, 70010
17	38508200	38519804	10	0.2007	70011, 70020
17	38563071	38573034	5	-2.4729	70021, 70025
17	38600193	39240578	109	0.236	70026, 70134
17	39240577	39334289	24	-0.7992	70135, 70158
17	39346342	40021240	147	0.1445	70159, 70305
17	40054877	40068777	5	-1.1419	70306, 70310
17	40120273	40739873	106	0.1997	70311, 70416
17	40764103	40765056	5	-2.0264	70417, 70421
17	40811909	40914648	30	0.12	70422, 70451
17	40925868	40927487	5	-2.845	70452, 70456
17	40932895	41141497	62	0	70457, 70518
17	41151965	41154708	4	-3.6818	70519, 70522
17	41154705	41477395	36	0	70523, 70558
17	41567780	41584490	5	-1.5865	70559, 70563
17	41606977	42274994	101	-0	70564, 70664
17	42289080	42294000	5	-2.8752	70665, 70669
17	42335975	42941068	71	-0	70670, 70740
17	42941068	42962646	4	-3.1165	70741, 70744
17	42978449	43138845	27	0	70745, 70771
17	43171059	43174620	3	-3.1907	70772, 70774
17	43213878	44249419	65	-0	70775, 70839
17	44720496	44771293	5	-4.487	70840, 70844
17	44847183	44953718	10	-0.019	70845, 70854
17	45008501	45012466	5	-1.6203	70855, 70859
17	45056132	45056288	5	-0.1084	70860, 70864
17	45229258	45249396	5	-5.0986	70865, 70869
17	45297258	45681393	20	-0	70870, 70889
17	45738522	45747100	5	-2.5313	70890, 70894
17	45773612	47014407	148	0	70895, 71042
17	47014428	47018325	4	-1.818	71043, 71046
17	47039113	47394984	34	0	71047, 71080
17	47489060	47490550	5	-2.933	71081, 71085
17	47583658	47699391	15	-0	71086, 71100
17	47783226	47783672	4	-2.1399	71101, 71104
17	47783669	48778084	124	0	71105, 71228
17	48814350	48822121	5	-2.2104	71229, 71233
17	48913406	49302390	31	-0	71234, 71264
17	49338076	49353318	5	-1.646	71265, 71269
17	49731054	56060678	111	0	71270, 71380
17	56083807	56084335	4	-2.4159	71381, 71384
17	56084342	56424609	32	0	71385, 71416
17	56424884	56428831	4	-2.0422	71417, 71420
17	56436139	57168718	49	0	71421, 71469
17	57196726	57208726	5	-2.4949	71470, 71474
17	57232302	59924513	123	0	71475, 71597
17	59975086	59984820	3	-2.1049	71598, 71600
17	59988910	65190141	221	0.0188	71601, 71821
17	65343579	65362549	5	-3.6207	71822, 71826
17	65529044	65714211	7	-0.34	71827, 71833
17	65722673	65822372	6	-1.7426	71834, 71839
17	65887969	73695944	346	0.006	71840, 72185
17	73698573	73699907	3	-3.112	72186, 72188
17	73727433	74729452	168	0.0133	72189, 72356
17	74732936	74733108	5	-3.0671	72357, 72361
17	74737071	76200809	55	-0	72362, 72416
17	76210485	76210876	5	-2.6519	72417, 72421
17	76228206	78083810	96	0	72422, 72517
17	78113523	78120617	4	-4.8902	72518, 72521
17	78120629	78450140	31	-0	72522, 72552
17	78681698	78970877	10	-1.2944	72553, 72562
17	79031679	79519244	49	0.053900000000000003	72563, 72611
17	79571572	79580433	5	-2.85	72612, 72616
17	79618662	79827669	60	0	72617, 72676
17	79848649	79852478	6	-1.9201	72677, 72682
17	79857135	79857808	5	0.1439	72683, 72687
17	79857803	79857863	3	-4.109	72688, 72690
17	79860222	80011225	64	-0	72691, 72754
17	80011849	80013099	4	-1.7644	72755, 72758
17	80019558	81043082	104	-0	72759, 72862
18	163417	2577780	52	0	72863, 72914
18	2578068	2579029	2	-4.4609	72915, 72916
18	2585132	10471802	147	-0.0289	72917, 73063
18	10532741	10540397	4	-2.7105	73064, 73067
18	10546386	12311035	43	-0	73068, 73110
18	12356731	12363822	4	-1.9625	73111, 73114
18	12367091	13737068	47	-0.1892	73115, 73161
18	13737112	13741666	4	-2.4996	73162, 73165
18	13825919	19154610	36	0	73166, 73201
18	19202740	19203876	5	-4.0076	73202, 73206
18	19283541	19997476	20	-0	73207, 73226
18	20562232	20572794	4	-1.4942	73227, 73230
18	20573033	29340503	158	-0	73231, 73388
18	29453379	29522587	5	-2.1034	73389, 73393
18	29598926	33267073	92	0	73394, 73485
18	33554887	33610843	9	-0.8387	73486, 73494
18	33610999	43579429	83	-0	73495, 73577
18	43667422	43698266	9	-1.8596	73578, 73586
18	43698269	47803547	110	0.0664	73587, 73696
18	47812219	47917555	10	-1.4145	73697, 73706
18	48190494	55247341	104	-0	73707, 73810
18	55274685	55278922	5	-3.2866	73811, 73815
18	55355721	77221351	322	-0.0107	73816, 74137
18	77440072	77464918	5	-2.8919	74138, 74142
18	77623764	77960791	37	-0	74143, 74179
19	282291	3964665	615	0	74180, 74794
19	3980628	3984190	5	-3.2048	74795, 74799
19	4012993	4234696	35	0	74800, 74834
19	4249286	4254414	5	-3.3659	74835, 74839
19	4280191	4408923	32	-0	74840, 74871
19	4409059	4423835	4	-1.4475	74872, 74875
19	4446868	5690621	99	0	74876, 74974
19	5691336	5691428	4	-3.7067	74975, 74978
19	5696754	7676629	221	0.0115	74979, 75199
19	7689309	7693119	5	-3.5947	75200, 75204
19	7695510	7747370	26	0	75205, 75230
19	7747366	7747440	3	-1.6706	75231, 75233
19	7747513	7981743	42	-0	75234, 75275
19	7986336	7986949	4	-2.6614	75276, 75279
19	7987032	8491575	61	0.0557	75280, 75340
19	8509981	8532469	3	-2.1193	75341, 75343
19	8536271	9449259	54	0	75344, 75397
19	9449864	9449968	4	-2.3332	75398, 75401
19	9449978	9929294	65	0	75402, 75466
19	9939295	9939362	3	-5.6634	75467, 75469
