Gene	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
CYLD	0.1339	-0.20672	-0.0015711	-0.054883	-0.084244	-0.11716	-0.078352	-0.15148	-0.3511	-0.04033
CYorf17	0.6148	0.45722	0.43236	0.49715	0.2763	0.37992	0.16014	0.36039	0.17395	0.48103
CYP11A1	0.039994	-0.1043	-0.050554	-0.12951	0.1018	-0.048444	0.035358	-0.15805	0.02719	-0.20309
CYP11B1	0.045556	-0.34931	0.16988	-0.050294	0.089099	-0.094251	0.077626	0.28521	0.27752	0.24631
CYP11B2	0.19788	-0.24859	0.09317	-0.047316	-0.0020836	-0.061342	-0.034851	0.23616	0.1086	0.1532
CYP17A1	0.43421	0.14956	0.087698	0.080857	0.057113	-0.047344	0.046634	0.021121	-0.050633	0.087199
CYP19A1	0.24137	0.12903	-0.01119	-0.12004	-0.056688	0.065611	0.026858	0.036829	-0.067432	0.0017582
CYP1A1	-0.083496	0.16954	0.12498	0.08552	0.09935	0.05906	-0.036984	-0.010152	0.14849	-0.0020468
CYP1A2	0.35644	0.091782	-0.080873	-0.037385	0.07324	-0.02984	0.053497	-0.030251	0.048756	-0.089966
CYP1B1	0.53839	0.25335	0.11259	0.2866	0.0011002	0.1037	-0.051001	0.10197	0.16379	0.21993
CYP20A1	0.21419	0.21583	0.16006	-0.11687	0.14821	0.14115	0.097714	0.076362	-0.015546	0.09717
CYP21A2	-0.39428	-0.20634	-0.055525	0.16644	0.053915	-0.039774	0.09301	0.010305	0.025819	-0.053185
CYP24A1	0.11932	0.081544	0.023465	-0.084742	0.048981	-0.042503	-0.043415	0.088758	0.042579	6.6843e-5
CYP26A1	0.44481	-0.017448	0.051568	-6.8561e-4	-0.10451	-0.0013941	-0.003062	0.055861	0.044755	-0.0037772
CYP26B1	0.32142	0.24746	0.11186	0.2127	0.10925	0.04078	0.11197	0.24076	0.17419	0.20676
CYP26C1	0.59078	0.15213	0.15705	0.090675	0.025862	0.13523	0.070369	0.13985	0.16533	0.16575
CYP27A1	0.28209	-0.097571	-0.11065	-0.11581	-0.02132	-0.043924	-0.06387	-0.0057158	0.0073684	0.07627
CYP27B1	0.12234	-0.10311	-0.089049	-0.090786	-0.17103	-0.089607	-0.13584	-0.054883	-0.08938	-0.012806
CYP27C1	0.15283	0.2319	-0.090381	-0.097798	0.03305	-0.045273	0.1233	0.098367	0.05646	-0.052695
CYP2A13	0.29726	-0.059837	0.18794	0.11508	0.17473	-0.060907	0.058831	0.066211	0.047689	0.052086
CYP2A6	0.27053	0.24775	0.24528	0.066435	0.085956	0.12815	-9.0754e-6	0.13829	0.053699	0.055271
CYP2A7	0.26555	-0.15436	-5.5083e-4	-0.030225	0.12774	-0.011423	0.031701	-0.050738	0.096759	-0.058069
CYP2B6	-0.14744	0.19517	0.25368	0.26941	0.2053	0.21974	0.069731	0.026532	-0.046521	0.28242
CYP2C18	-0.22944	0.042343	0.067824	0.25668	0.028061	0.085379	0.051616	0.045094	0.079997	0.045752
CYP2C19	-0.13819	-0.053029	0.057792	-0.010515	-0.0066325	0.020823	0.12995	0.063811	0.045614	0.064492
CYP2C8	0.037059	0.17053	0.26343	0.23166	0.079685	0.024905	-0.083886	0.12326	0.091217	0.017564
CYP2C9	-0.12344	-0.090334	0.066952	-0.069719	0.085744	-0.03454	-0.010435	0.052841	-0.005715	0.016003
CYP2D6	-0.047394	-0.046739	0.058872	-0.041747	0.04688	0.029626	0.1221	0.043817	-0.027528	-0.046788
CYP2E1	0.1862	0.043786	0.12206	0.11935	0.16744	0.096993	0.052613	0.22594	0.043268	0.14948
CYP2F1	0.031964	-0.029706	-0.1029	-0.029806	-0.032406	-0.20882	-0.079739	-0.12592	-0.13365	-0.23338
CYP2J2	0.22942	0.11927	0.077131	0.14821	0.077125	0.0038199	0.057354	0.058922	0.12045	0.059561
CYP2R1	-0.086781	0.22121	0.26047	0.033725	0.078527	0.12834	-0.11531	0.075024	0.063127	0.14887
CYP2S1	0.39466	0.13545	0.17172	0.27075	0.085264	0.14559	0.023966	0.055831	0.12777	0.13062000000000001
CYP2U1	0.052248	0.063457	0.027665	0.052642	-0.046605	-0.025841	-0.032333	-0.12518	-0.11039	-0.16923
CYP2W1	0.0987	0.0061538	0.11908	0.10506	-0.06053	0.10031	0.047825	0.082013	0.19679	0.059824
CYP39A1	-0.041102	0.15877	-0.015266	0.23836	0.083119	0.20616	0.01739	0.21728	0.019579	0.07943
CYP3A4	-0.072433	-0.25686	-0.20276	0.22348	-0.013092	0.076152	-0.054032	-0.053469	-0.034127	-0.088208
CYP3A43	-0.57269	-0.32088	-0.36505	0.065605	0.051779	-0.24485	-0.080386	0.02765	-0.23338	-0.15049
CYP3A5	-0.13673	0.16905	-0.18923	0.18525	-0.01322	0.14157	0.12319	0.1177	0.075405	0.070441
CYP3A7	-0.081523	-0.044326	-0.15891	0.11727	0.18852	0.0080062	0.083223	0.25942	0.17823	0.15709
CYP46A1	0.45167	0.13998	0.16767	0.23938	0.13744	0.2501	0.22764	0.18134	0.15811	0.21613
CYP4A11	0.012138	-0.0046553	0.10067	-0.07218	-0.13867	-0.058404	-0.012358	0.063558	-0.24632	0.080214
CYP4A22	0.31233	0.020639	0.1038	-0.068315	-0.026167	-0.14568	-0.16131	0.074867	-0.08737	-0.10108
CYP4B1	0.20216	0.090852	-0.09464	0.058775	-0.14324	-0.13188	-0.017591	-0.11681	-0.099931	0.067687
CYP4F11	-0.31389	-0.015627	0.017058	-0.059177	0.10767	0.059615	0.016157	0.097812	0.1305	-0.13007
CYP4F12	-0.081101	0.11009	0.13774	-0.012826	0.087408	-0.18485	-0.024413	-0.10733	0.091782	-0.035542
CYP4F2	-0.45702	-0.28905	-0.1335	-0.19217	-0.027594	-0.55469	-0.082964	-0.16653	0.095693	-0.45526
CYP4F22	0.013614	0.014478	0.10598	0.046497	-0.015865	-0.14883	-0.0027561	0.022725	0.13164	-0.12485
CYP4F3	-0.040189	0.052083	0.073217	0.23662	0.18057	-0.047673	0.090501	0.076304	0.20682	-0.059745
CYP4V2	0.09233	0.35054	0.18953	0.35313	0.21293	0.22346	0.24545	0.21299	0.31874	0.23388
CYP4X1	0.21967	0.035507	0.01628	0.098065	-0.13951	-0.1028	-0.078198	-0.030297	-0.11488	-0.048816
CYP4Z1	-0.16668	0.12361	0.19747	0.28894	0.02864	0.082432	0.10444	0.22363	0.21603	0.12174
CYP51A1	-0.28274	-0.045945	-0.072903	-0.034143	0.028901	0.2256	-0.039806	-0.0529	-0.0011199	0.081531
CYP7A1	-0.047805	-0.26345	-0.11677	-0.080682	-0.064245	0.095135	0.084443	0.21349	0.07539	0.1731
CYP7B1	-0.21477	-0.13881	0.059901	0.2096	0.034024	0.02335	0.045844	0.35602	0.22773	0.27478
CYP8B1	0.12142	-0.09811	-0.011045	0.048549	0.031248	-0.018874	-1.646e-4	-0.019553	-0.073608	0.070349
CYR61	0.064267	0.12674	0.12062	0.1486	0.083292	-0.10487	0.031437	-0.025417	0.14417	-0.037329
CYS1	0.082245	0.18927	0.18046	0.24624	0.10156	0.16295	-0.042469	0.14941	0.14064	0.24702
CYSLTR1	-0.019724	0.091359	0.08359	0.070549	-0.1088	0.16079	0.031606	0.07427	0.030289	0.21305
CYSLTR2	-0.31094	0.0083716	-0.14291	0.0031705	0.013669	0.070771	-0.040858	-0.051138	-0.0012851	-0.083378
CYSTM1	0.29435	0.12283	0.19831	0.21086	0.14803	0.18672	0.13377	0.087057	0.17996	0.0020483
CYTH1	-0.18977	-0.12535	-0.23326	0.061903	0.0057881	0.087124	-0.056343	-0.17994	-0.081182	-0.025012
CYTH2	-0.20309	-0.1773	-0.13905	-0.025986	0.076494	-0.1515	0.036178	-0.25518	-0.19883	-0.13579
CYTH3	-0.13848	-0.057999	0.14694	-0.18941	-0.038131	0.074981	0.045054	-0.065259	0.19414	-0.099603
CYTH4	-0.066412	0.080767	-0.096149	0.13514	0.023061	-0.10251	0.073833	0.084585	0.095874	0.21321
CYTIP	0.090161	0.20859	-0.041402	0.244	0.10387	0.11754	0.066638	0.047266	0.05727	0.16937
CYTL1	0.18936	-0.022549	0.066902	0.12415	0.15465	0.13562	0.063485	0.090314	0.20737	0.085048
CYYR1	0.22104	0.057017	0.14802	0.098199	0.073867	-0.017946	-0.014934	0.13999	-0.011765	0.13115
D2HGDH	0.22772	-0.064145	0.12586	-0.077531	0.0043962	0.011468	0.054048	0.024708	0.14162	-0.084449
DAAM1	0.28351	0.20942	0.09948	-0.14135	0.037908	0.058182	-0.029714	0.1824	-0.021657	0.2084
DAAM2	0.15583	0.037971	0.16088	0.28603	0.11857	0.14576	0.17254	0.19255	0.17604	0.1992
DAB1	0.12793	0.097296	0.01621	0.060718	-0.016642	0.059287	-0.0071153	0.024306	-0.066546	0.05724
DAB2	-0.1731	0.079209	0.12539	0.020113	-0.048763	-0.016056	0.14745	0.13108	0.10861	0.10619
DAB2IP	0.37427	0.3092	0.23653	0.062851	0.18021	0.2823	0.086298	0.13678	0.16836	0.11822
DACH1	-0.23077	-0.024504	0.047912	0.039789	0.06182	-0.016519	-0.0069961	-0.008686	-0.0050261	-0.033431
DACH2	0.23336	0.1765	0.1526	0.15628	0.13306	0.23061	-0.0052725	0.15545	0.085749	0.26763
DACT1	0.094351	0.072783	0.097822	0.023176	0.056014	-0.083375	0.18657	0.10065	0.036766	0.072621
DACT2	0.30734	0.10068	-0.0072124	0.015724	0.088101	0.048182	0.026512	0.12345	0.095107	0.21386
DACT3	0.66888	0.032751	0.12461	0.15355	0.033552	0.050334	0.11361	-0.023744	0.036197	0.05171
DAD1	-1.7538	-1.5521	-1.6412	-0.6571	-0.37766	-0.96057	-0.13137	-1.4352	-1.8128	-1.5857
DAG1	0.11908	0.0068667	0.021369	-0.089729	0.012759	0.053138	0.0080392	0.17898	0.054984	0.018371
DAGLA	0.067157	0.32708	-0.014948	0.15318	0.16414	0.23471	0.12714	-0.033667	-0.12102	0.076591
DAGLB	0.0057703	-0.14554	0.060365	-0.080301	-0.15248	-0.071285	-0.035817	0.016829	0.085168	-0.078539
DAK	-0.13973	-0.0048549	-0.14092	-0.10844	-0.040383	-0.048426	-0.12571	-0.16769	-0.3256	-0.040238
DALRD3	0.1764	0.083471	0.070107	0.10198	0.092401	0.024588	0.048472	0.06409	0.19523	0.14408
DAND5	0.054527	-0.032865	0.060727	0.07915	0.13223	-0.040244	0.055318	0.087323	0.12643	-0.095735
DAO	-0.11264	-0.0098405	0.10416	0.13333	-0.0036944	0.058762	0.19107	0.1899	0.093349	0.070176
DAOA	-0.043392	-0.056794	-0.039351	0.1767	0.11329	0.14863	0.022892	0.014375	-0.0019013	0.11033
DAP	-0.32385	-0.45703	-0.28567	-0.048855	-0.21482	0.055698	-0.0029963	-0.11395	-0.031012	-0.19426
DAP3	-1.1669	-1.2332	-0.11473	-0.35135	-0.39158	-0.65613	-0.10389	-0.7418	-0.87996	-0.64698
DAPK1	0.36584	0.11355	0.047984	0.07069	0.0088883	-0.10678	-0.061706	-0.012595	-0.10284	-0.018347
DAPK2	0.07604	0.082251	-0.025555	0.095442	-0.066085	-0.076864	-0.013725	-0.011951	0.045046	-0.00834
DAPK3	0.16091	-0.099646	-0.082164	0.18905	-0.19754	-0.087576	-0.020515	-0.12166	0.0091915	-0.079044
DAPL1	0.39901	0.35901	0.16926	0.14386	0.17877	0.23667	0.037467	0.10141	-0.047431	0.19949
DAPP1	-0.20287	0.13418	0.088243	-0.030093	0.040735	0.14539	0.034298	-0.099765	0.1011	0.048184
DARC	0.30331	0.074442	0.16205	0.21078	0.055101	0.15927	0.065137	0.14236	0.013796	0.194
DARS	-2.1441	-2.6246	-1.3694	-1.3204	-0.89638	-0.74256	-0.39833	-1.6325	-2.3551	-2.2962
DARS2	-0.091128	-0.52045	0.0051294	0.062294	0.022142	-0.2306	0.089165	0.032795	-0.21057	-0.072266
DAW1	0.15464	0.16568	0.19181	-0.1043	0.079032	0.20203	0.01575	0.17876	3.6831e-5	0.091699
DAXX	-0.28241	-0.2175	-0.30204	-0.15431	-0.050762	-0.2452	-0.10589	-0.16413	-0.012722	-0.11893
DAZAP1	-0.069412	-0.43452	-0.18372	0.17929	-0.094851	-0.095806	0.036405	-0.083261	-0.046062	-0.019713
DAZAP2	-0.040121	0.019699	-0.11867	-0.17882	-0.019011	-0.12966	0.031621	-0.12204	-0.133	0.042375
DAZL	-0.32129	-0.28826	0.14458	0.076124	0.10833	0.10192	-0.005337	0.084058	-0.11107	-0.060571
DBF4	-0.25201	-0.22549	-0.19941	-0.70672	-0.087826	-0.2897	0.026038	-0.19925	-0.243	-0.71156
DBF4B	-0.27493	0.1771	-0.031917	0.14922	0.16802	-0.14567	0.054839	0.032217	0.025564	0.067667
DBH	-0.017888	0.16592	0.045554	0.01735	0.037164	0.047849	0.070095	0.049923	-0.010323	-0.015521
DBI	0.036183	-0.025002	-0.18196	0.0046207	-0.019609	-0.049396	-0.10967	-0.158	-0.084101	-0.1848
DBN1	-0.010213	-0.061341	0.10198	-0.13178	0.058577	-0.038132	0.011578	-0.012181	0.0053967	-0.025807
DBNDD1	-0.039519	-0.026485	0.01973	-0.12369	-0.069543	0.013048	-0.069735	-0.082861	-0.074517	-0.034172
DBNDD2	0.23433	0.19481	0.12786	0.11956	0.11527	0.15158	0.022966	0.23201	0.21222	0.21706
DBNL	-0.13875	-0.094952	-0.24475	-0.1275	-0.15653	0.035909	0.17504	0.094695	0.050307	-0.044542
DBP	-0.0016913	-0.10918	-0.029451	0.014585	6.2539e-4	-0.18667	0.024326	-0.23505	-0.18122	-0.22266
DBR1	-0.86429	-0.51791	-1.3955	-0.4459	-0.64094	-0.70521	-0.16508	-1.5811	-1.6213	-1.706
DBT	0.17723	-0.13687	0.016474	0.083984	-0.20842	-0.16384	-0.13041	-0.27015	-0.15223	-0.10675
DBX2	-0.26473	0.10144	0.026264	0.098023	-0.076373	-0.080641	-0.1606	0.053668	0.01491	0.10889
DCAF10	-0.3648	0.16916	0.018195	5.5117e-4	0.031559	0.062616	0.053749	-0.070096	-0.12964	0.18986
DCAF11	0.27654	0.016119	-0.15928	0.11331	-0.0068393	-0.068577	0.1565	-0.040365	-0.095588	-0.23788
DCAF12	0.21074	0.14961	0.10308	-0.044798	0.12851	0.21538	0.0726	-0.050512	3.547e-4	0.04314
DCAF12L1	0.28362	0.21434	0.14021	0.14262	0.054035	0.10219	0.0065096	0.18675	0.13995	0.22525
DCAF12L2	0.39802	0.24638	0.13785	0.21191	0.17902	0.27066	0.12577	0.21972	0.045788	0.35074
DCAF13	0.018689	-0.27181	0.15508	0.078248	-0.057687	-0.16238	-0.051136	0.10574	0.13323	0.10046
DCAF15	0.20094	-0.24612	-0.086832	-0.12474	0.061826	-0.34852	-0.097683	-0.21714	-0.0093083	-0.41821
DCAF16	0.17864	0.11421	0.24638	0.23581	0.066326	0.15826	0.014621	0.12058	0.19657	0.095006
DCAF17	-0.040267	0.029486	0.16889	0.008544	-0.0015094	0.029955	-0.029823	-0.075303	0.11053	0.05475
DCAF4	0.29075	0.061446	0.059764	0.19827	0.059707	0.085429	0.13588	0.065301	-0.013594	0.07474
DCAF4L1	0.51108	0.056593	-0.032067	0.16658	0.066516	0.10751	-0.1201	0.093255	0.060341	0.13779
DCAF4L2	-0.1035	-0.34986	0.049873	0.014653	-0.072601	-0.13653	-0.093242	-0.10546	0.09662	0.05333
DCAF5	0.46621	0.19315	0.078146	0.2252	0.038122	0.086168	0.13565	0.081844	0.046004	0.12491
DCAF6	-0.48815	-0.1239	-0.095676	-0.049802	0.11291	-0.14285	0.11664	0.04511	0.017084	-0.066665
DCAF8	0.038624	-0.15477	-0.065207	-0.11931	-0.071865	0.054044	-0.014905	0.034411	-0.015754	-0.12133
DCAF8L1	0.04726	-0.045673	-0.11146	-0.18663	-0.026851	-0.12469	0.069284	0.018313	-0.0087972	-0.026873
DCAF8L2	0.26754	0.31053	0.14571	0.13699	0.15552	0.13647	-0.022368	0.21039	0.15783	0.19818
DCAKD	0.054091	0.078205	-0.26359	-0.055233	-0.2185	-0.19808	-0.18887	-0.028216	0.03613	-0.071325
DCBLD1	0.34113	0.22294	0.18869	0.34613	0.039941	0.17965	0.21892	0.17775	0.16779	0.20084
DCBLD2	0.059556	0.31573	0.12603	0.11636	0.10419	0.22329	0.08518	0.095385	-0.0096662	0.21753
DCC	0.43062	0.11662	0.096908	0.10734	0.061004	0.069357	-0.022598	0.19335	0.22913	0.14237
DCD	-0.17279	0.013962	-0.07503	-0.060597	0.0027439	-0.074932	-0.030253	0.070264	-0.090879	0.078739
DCDC1	-0.075637	0.14112	0.17918	-0.14318	0.16841	0.060891	-0.092844	0.052125	0.1143	0.056352
DCDC2	-0.39093	-0.16821	-0.076977	0.13214	-0.092037	-0.17115	-0.043658	-0.061445	-0.063102	-0.16751
DCDC2B	0.17245	0.20502	0.24816	0.19779	0.043763	0.16909	0.14776	0.055327	0.078765	0.13927
DCHS1	0.23888	-0.048041	0.075886	0.017403	-0.026941	0.041139	-0.034665	3.2688e-4	-0.0069614	-0.029228
DCHS2	0.23602	0.12907	0.16213	0.19401	0.033607	0.091876	0.062229	0.10794	0.089139	0.14973
DCK	0.01227	0.23656	-0.005029	0.15046	0.030289	-0.020079	-0.063164	-0.027327	0.0083441	-0.098993
DCLK1	0.12978	0.11915	0.0062014	0.10621	-0.036364	-0.082205	-0.013106	0.0023891	0.15799	0.17044
DCLK2	0.017154	0.10968	-0.0030389	0.069306	-0.038841	-0.041221	-0.14757	-0.062523	-0.049794	0.026488
DCLK3	-0.16471	-0.055319	0.1667	0.13044	-0.040127	-0.074741	-0.070441	0.035315	0.085861	0.010674
DCLRE1A	-0.20986	-0.079234	-0.034973	-0.0755	-0.054422	0.025549	-0.062679	-0.19971	0.032217	-0.12792
DCLRE1B	-0.49393	-1.2205	-0.35595	-0.23841	-0.13652	-0.49987	-0.014168	-0.2352	-0.036224	-0.26877
DCLRE1C	0.28871	0.12849	0.070704	0.3608	0.10306	0.16055	-0.059272	0.10592	-0.0061064	0.15343
DCN	0.24322	0.036327	0.026794	0.15179	0.024311	0.17955	0.010471	0.11651	0.087708	0.071762
DCP1B	0.077431	0.026928	0.13845	0.11895	-0.082166	0.17082	-0.017769	0.046451	0.069877	0.00996
DCP2	-0.25901	0.11656999999999999	-0.069739	-0.34523	-0.17635	-0.10914	0.031696	-0.14271	-0.092264	-0.21238
DCPS	0.15651	0.30501	0.084303	0.032341	0.0026278	-0.044011	0.085531	0.032697	0.072354	0.18963
DCST1	0.56288	0.078108	0.083756	0.014581	0.06479	0.062835	0.054423	0.057999	0.041901	0.11927
DCST2	0.021846	-0.016739	0.021917	0.061138	-0.033979	0.06493	0.029507	-0.023086	-0.013943	-0.0070318
DCSTAMP	-0.18793	-0.13777	0.17083	0.094156	0.053818	0.0048588	0.0067101	0.20629	0.20032	0.19981
DCT	0.44209	0.087231	0.27503	0.050305	0.06059	0.058564	0.05645	0.21819	0.049881	0.133
DCTD	-0.042624	0.09813	-0.038049	-0.04942	0.084303	0.0096789	-0.0831	0.0041718	-0.013313	0.24551
DCTN1	0.32268	-0.36132	-0.13684	0.20218	-0.0019013	0.10609	0.061204	-0.078645	0.070602	-0.070322
DCTN2	-0.79748	-0.72793	-0.55877	-0.36438	-0.34437	-0.36146	-0.13118	-0.53304	-0.27748	-0.54914
DCTN3	-0.41826	-0.67772	-0.45337	-0.15961	-0.039001	-0.17848	0.044293	-0.4862	-0.24501	-0.40997
DCTN4	-0.42461	-0.84812	-0.63134	-0.4548	-0.28782	-0.47545	-0.075688	-0.43647	-0.2772	-0.68329
DCTN5	-0.65737	-0.79442	-0.52477	-0.2687	-0.26234	-0.49786	-0.21121	-0.60231	-0.30033	-0.65727
DCTN6	-0.36409	-0.47365	-0.39756	-0.093604	-0.29478	-0.16583	-0.04889	-0.37014	-0.28411	-0.39755
DCTPP1	-0.060554	-0.0061591	0.053726	0.16406	0.044307	0.055143	-0.016494	-0.1605	0.06539	-0.32505
DCUN1D1	0.20668	0.10411	0.076502	-0.13685	0.12894	-0.07438	-0.0038843	0.22682	0.10146	-0.067448
DCUN1D2	0.001291	0.10417	0.14822	0.095566	0.20299	0.17617	0.039037	0.18573	0.10283	0.19285
DCUN1D3	0.29518	0.2417	0.10559	0.39337	0.14389	0.14063	0.089105	0.076803	0.15285	-0.037556
DCUN1D4	-0.22354	0.1379	0.0063354	0.15374	0.12435	0.078943	-0.023374	0.06937	-0.16307	0.045637
DCUN1D5	-0.051364	0.1313	0.18061	0.0074155	0.012252	-0.14984	-0.017659	-0.033918	0.03838	0.0037048
DCX	0.51903	0.31854	0.24188	0.028991	0.078162	0.19557	0.021556	0.22259	0.14115	0.29998
DCXR	0.074828	-0.10132	0.15043	0.17091	0.2243	0.15676	0.10709	0.15516	0.061874	0.083342
DDA1	-0.43406	-0.24284	-0.53804	-0.07468	-0.012741	-0.48364	-0.043905	-0.45457	-0.0087155	-0.69973
DDAH1	0.1123	-0.019258	0.02223	0.077024	-0.056287	-0.18083	-0.023568	0.02403	-0.12713	-0.12418
DDAH2	-0.064583	-0.0030574	-0.043878	0.099192	-0.010668	0.017288	0.0013995	0.073972	0.12578	-0.017708
DDB1	-0.91869	-1.1408	-1.0238	-0.37083	-0.69573	-0.58463	-0.16609	-1.5779	-1.4197	-1.3079
DDB2	0.12968	0.075019	0.082058	0.085606	0.049322	0.023869	-0.022401	0.099204	0.15682	-0.063632
DDC	0.12712	-0.064271	-0.011952	0.12253	-0.019235	0.065829	0.046293	0.14594	0.15944	0.15443
DDHD1	0.060205	0.13615	0.23062	-0.052244	0.14807	0.053089	0.052275	0.2016	0.069234	0.17454
DDHD2	0.048424	-0.34851	0.18302	0.18006	0.11039	0.1171	0.092034	0.11316	0.21857	0.20424
DDI1	-0.20441	0.24891	0.19055	-0.10557	0.065294	-0.10561	0.10841	0.05122	0.011406	0.12433
DDI2	0.43729	0.21093	-0.22616	-0.052187	-0.17937	-0.041386	-0.13129	-0.066586	-0.26432	-0.034872
DDIT3	-0.3253	-0.31053	-0.269	-0.14883	-0.059893	-0.11971	-0.12334	-0.24521	-0.23251	-0.33524
DDIT4	0.49666	0.44168	0.28937	0.33862	0.29128	0.24139	0.20137	0.19134	0.14671	0.19962
DDIT4L	0.18334	0.30875	0.19971	-0.0014156	0.12584	0.042584	0.045366	0.075654	0.063038	0.1725
DDN	-0.17505	-0.10195	-0.21629	-0.11614	-0.20162	-0.19304	-0.14067	-0.12352	-0.21402	-0.057665
DDO	0.46045	0.10748	0.26257	0.17088	0.073983	0.18618	0.091401	0.27849	0.045819	0.19528
DDOST	-0.99221	-0.44744	-0.84723	-0.42783	-0.3121	-0.5186	-0.070503	-0.95163	-1.0087	-1.1409
DDR1	0.11626	0.053892	-0.011057	0.069046	0.078812	-0.19371	-0.024847	0.044468	0.13836	-0.04738
DDR2	0.15747	0.046201	0.061912	0.16244	0.041111	0.016129	-0.053295	0.11836	0.012391	0.012624
DDRGK1	0.080642	-0.40337	-0.36407	-0.1344	0.012904	0.22292	0.064119	0.15157	0.06446	0.060956
DDT	0.15027	-0.26179	-0.11732	0.11505	-0.011321	-0.37407	0.014645	0.10527	0.10182	-0.15629
DDTL	-0.040897	-0.19252	-0.18173	-0.18838	-0.017377	-0.46515	-0.030681	0.077939	0.090225	-0.074256
DDX1	-0.072398	-0.16387	-0.19015	-0.23925	0.11155	-0.023373	0.029561	-0.46672	-0.16604	-0.43025
DDX10	-0.6316	-1.5071	-0.89248	-0.45988	-0.67153	-0.72721	-0.03234	-1.2709	-1.1408	-1.2624
DDX11	-0.2825	-0.77812	-0.14621	-0.47794	-0.45973	-0.13042	-0.2538	-0.35717	-0.060497	-0.52417
DDX17	-0.10734	-0.084201	-0.032657	0.15985	-0.041861	-0.015966	-0.25717	-0.017944	-0.070599	-0.13281
DDX18	-1.2572	-1.6682	-1.5823	-0.85731	-0.89899	-0.91106	-0.37412	-1.4695	-1.5452	-1.496
DDX19A	0.37728	0.093412	0.10518	-0.038952	0.037176	0.047649	-0.01651	-0.046775	-0.30066	-0.088871
DDX19B	-0.13051	0.15512	0.27132	-0.039608	0.14435	0.058642	0.017543	-0.023864	-0.049229	0.098618
DDX20	-0.32184	-0.42657	-1.0247	-0.2279	-0.30795	-0.59977	-0.048638	-0.68133	-0.65968	-0.81171
DDX21	-1.0443	-1.7165	-1.2566	-0.86035	-0.84923	-0.73751	-0.2381	-1.598	-1.5024	-1.3586
DDX23	-0.33877	-0.56339	-0.71692	-0.32555	-0.41965	-0.21929	-0.0077916	-0.64415	-0.5688	-0.56719
DDX24	-0.093253	-0.72954	-0.60618	-0.49697	-0.41709	-0.17483	-0.0544	-0.58171	-0.62781	-0.75502
DDX25	0.36585	0.25674	0.16145	0.027162	0.035028	-0.013878	0.053793	0.20485	0.17413	0.14102
DDX26B	0.56212	0.29722	0.13787	0.40266	-0.023443	0.21353	-0.031806	0.11057	0.079014	0.28729
DDX27	-0.34927	-0.79912	-0.66855	-0.33493	-0.29391	-0.3372	-0.09565	-0.76895	-0.4893	-0.74851
DDX28	0.13331	-0.36225	-0.028902	-0.076266	-0.064906	-0.27005	-0.085761	-0.24774	-0.30648	-0.1161
DDX31	-0.25895	0.069072	0.10686	-0.0070412	0.040469	-0.030155	0.033264	-0.073482	-0.034985	-0.11588
DDX39A	0.21681	0.024611	-0.041746	-0.049734	-0.05883	-0.17454	-0.032748	-0.079791	0.064029	-0.18805
DDX39B	-0.19086	0.26051	-0.40903	0.37942	0.05006	-0.23649	0.021397	-0.059046	-0.13226	-0.13342
DDX3X	-0.63417	-1.0722	-1.1997	-0.48123	-0.88757	-0.44437	-0.28689	-0.067944	-0.09804	-0.58244
DDX3Y	0.67234	0.39813	0.40041	0.33281	0.22546	0.31384	0.07075	0.31663	0.17386	0.12409
DDX4	-0.076801	0.04605	0.069703	-0.14533	-0.0098035	-0.10476	-0.063772	-0.027815	-0.060624	0.050394
DDX41	-0.40093	-0.67176	-0.67966	-0.2349	-0.075992	-0.28466	-0.020249	-0.56502	-0.54807	-0.55549
DDX42	-0.28369	-0.44304	-0.73144	-0.72224	-0.65942	-0.51728	-0.26256	-0.69801	-0.55944	-0.67752
DDX43	-0.44728	-0.37199	-0.1122	-0.059015	-0.15344	-0.04408	0.042673	-0.17448	-0.11688	-0.12337
DDX46	-0.18656	-0.52461	-0.70837	-0.30003	-0.3731	-0.25555	-0.042264	-0.54544	-0.57809	-0.43666
DDX47	-1.2503	-1.6127	-1.5221	-0.73364	-0.89688	-0.8919	-0.18197	-1.5643	-1.7331	-1.6914
DDX49	-0.69713	-1.2314	-0.59173	-0.45364	-0.51628	-0.66859	0.068172	-0.96825	-0.62136	-1.0635
DDX5	-0.79119	-0.74784	-0.93853	-0.34158	-0.17649	-0.31575	-0.10092	-0.38076	-0.33235	-0.41071
DDX50	-0.31314	0.077884	0.076731	-0.11534	-0.057775	0.0031498	-0.035278	-0.033375	-0.12069	-0.17238
DDX51	-0.66855	-1.1721	-0.96257	-0.50128	-0.39561	-0.39219	-0.193	-1.2059	-1.0643	-0.95613
DDX52	-0.34442	-0.56537	-0.53605	-0.18661	-0.40383	-0.30906	-0.15068	-0.56872	-0.41011	-0.47216
DDX53	0.15281	0.20052	0.22989	0.16086	0.13745	0.18972	0.081841	0.24233	0.03068	0.20421
DDX54	-0.91343	-1.5599	-1.1678	-0.56763	-0.50638	-0.69389	-0.10723	-1.4825	-1.4661	-1.3272
DDX55	-0.3033	-1.0196	-0.57852	-0.63183	-0.30189	-0.44936	-0.23648	-0.66893	-0.69588	-0.83646
DDX56	-1.6798	-2.1873	-1.3857	-0.79589	-1.2145	-1.0763	-0.31558	-1.8138	-1.4863	-1.5947
